DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0001,11,0,234,0,1.29,4,222,1.8,3190.32,164.86,11,92,3.78,18.26,11.14,175.4,6.08,79.52,10.03,1638,126594,25522.57,320.95,234,234,100,175.34,1.8,4312.28,4244.65,164.89,206.61,0.76,0,2379.01,77.42,2.41,6.13,156.7,3.3,0,0,1865.64,72.16,5.2,8.06,5,5,5,1,131,0,129,55.17,46.95,32.02,534,171,-115.4,0,9,7
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0002,08,0,43,0,0.22,0,37,0,119.47,22.44,2,99.27,10.42,1.08,1.94,52.54,11.25,13.7,4.62,43,19737,955.78,69.77,43,43,100,54.23,0,151.14,80.48,21.43,NaN,NaN,NaN,0,0,NaN,NaN,34.21,0,0,0,80.48,4.27,12.44,8.24,0,0,0,0,0,0,0,0,0,14.85,458,68,-119.4,0,33,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0002,10,0,1635,0,0.01,33,1650,2,36050.73,2746.78,69,99.37,6.36,96.52,73.21,93.89,1.44,136.78,31.62,1635,14706825,288405.82,2108.52,1635,1635,100,94.32,2,34818.63,30147.32,2748.89,178.28,0.43,0,12949.55,519.32,3.18,1.63,73.88,2.62,0.22,0,17193.2,1526.71,9.3,1.2,26,26,26,2,466,0,481,37.19,18.89,19.92,8994,1792,-115.06,0,125,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0002,11,0,1105,0,0.07,9,1026,0.88,13530.54,786.26,37,93.69,3.76,50.28,45.88,100.55,6.25,81.91,17.37,2210,3300635,108244.32,1321.46,1105,1105,100,101.45,0.88,13909.11,13770.72,785.54,121.39,0.37,0,10562.26,289.75,2.63,4.82,70.6,1.45,0,0,3208.46,446.6,6.51,7.2,19,19,19,2,542,0,556,75.94,36.89,22.91,2985,684,-115.06,0,8,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0003,08,2,143,1.4,1.68,1,126,0.79,406.94,63.69,4,98.1,14.67,5.08,7.9,39.51,3.67,11.45,2.79,2519,149864,3255.49,284.42,143,141,100,40.42,0.79,654.47,253.3,63.48,3.87,0,0,15.15,0.03,26.4,0.14,46.13,0.81,3.33,1.43,238.16,21.91,7.69,7.54,1,1,1,0,3,0,3,2.31,0.04,21.91,1045,229,-117.68,1.34,44,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0003,10,0,1168,0,0.37,15,1206,1.24,24977.54,1026.53,44,97.66,4.97,85.3,50.22,109.51,0.97,138.17,13.37,15184,4146400,199820.31,1446.24,1168,1168,100,109.74,1.24,23015.96,21990.87,1026.96,209,0,0,15267.1,248.35,2.05,0.61,73.06,1.51,0,0,6720.89,566.01,10.35,1,16,16,16,0,207,0,220,66.33,24.18,11.14,3537,394,-115.07,0,106,13
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_KERNAN,1437022,0001,0003,11,0,518,0,0.2,4,482,0.83,8635.52,1769.02,24,99.65,91.95,62.13,41.99,44.93,7.71,57.13,31.63,1036,509194,69084.14,1209.35,518,518,100,44.94,0.83,9838.87,9785.2,1770.16,162.6,0,0,3281.59,991.57,2.84,8.01,37.7,1.59,0,0,6503.61,567.99,139.95,7.11,12,12,12,0,230,0,233,33.35,56.02,20.39,981,200,-115.23,0,11,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0001,10,0,570,0,3.22,8,582,1.37,23457.62,1137.86,30,98.99,3.29,62.11,42.43,258.31,3.28,153.59,20.35,53580,1663830,187660.97,1221.84,570,570,100,258.33,1.37,24187.16,7214.35,1132.42,217.17,0.72,0,2719.53,264.98,3.11,5.33,110.39,1.97,0,0,4493.88,236.24,7.39,1,18,18,18,2,276,0,258,11.24,23.4,14.87,2825,420,-114.92,0,47,94
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0001,11,0,324,0,5.01,3,340,0.88,3509.9,150.68,19,99.38,3.4,24.35,13.3,181.37,2.42,73.32,6.88,15228,304236,28079.19,382.94,324,324,100,181.4,0.88,2162.83,2147.07,150.52,219.67,0,0,1489.11,82.74,3.3,5.06,111.65,2.8,0.76,0,657.95,55.05,3.55,1.3,12,12,12,0,233,0,227,68.85,54.97,24.22,892,216,-115.01,0,1,45
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0002,10,6,952,0.63,0.93,25,939,2.66,25936.6,1290.59,48,98.85,3.84,91.51,65.91,138.56,0.85,109.31,15.67,40844,4379200,207492.83,1898.22,952,946,100,138.62,2.66,25166.16,24625.77,1291.68,145.47,1.2,0,17487.71,430.37,3.23,0.67,125.22,3.84,0.12,1.15,7116.89,566.76,5.18,0.74,25,25,25,5,418,0,430,69.49,33.32,26.58,4586,1219,-115.32,0,49,14
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0002,11,0,425,0,0.26,4,423,0.95,11363.42,524.18,22,99.82,10.04,43.54,30.47,143.72,4.47,103.61,13.38,1275,483650,90907.38,877.4,425,425,100,143.67,0.95,20393.74,20139.98,524.43,141.39,0,0,16992.04,329.85,2.95,3.94,152.23,2.22,0,0,3147.94,126.67,47.58,6.94,14,14,14,0,243,0,241,83.32,62.9,25.2,1135,286,-115.41,0,3,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0003,10,0,2308,0,0.35,35,2201,1.59,45974.18,3172.59,81,99.33,10.28,98.06,65.6,104.8,1.41,194.67,35.95,69240,19514140,367793.41,1889.36,2308,2308,100,104.83,1.59,31184.75,25101.97,3165.86,208.49,0,0,4124.24,312.97,5.52,4.81,85.92,1.9,16.06,0,20977.73,2072.18,12.17,1.19,13,13,13,0,363,0,378,13.23,9.89,10.16,8425,856,-114.81,0,52,30
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACH_UNIVERSITY,1437002,0001,0003,11,0,807,0,0.3,6,793,0.76,16865.24,1186.53,39,99.83,7.9,64.73,55.08,132.79,4.9,85.05,20.37,4035,1333164,134921.93,1586.33,807,807,100,132.69,0.76,19725.78,19625.62,1184.52,114.33,0,0,12376.92,500.51,2.89,3.93,146.82,1.07,3.86,0,7248.7,597.79,16.16,6.19,16,16,16,0,231,0,231,62.74,42.25,13.78,1647,227,-114.84,0,18,5
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0001,10,1,541,0.18,2.46,26,535,4.86,20929.24,149.04,13,81.52,37.63,66.31,59.99,51.87,0.18,96.91,2.5,13429,545869,167433.93,1727.73,541,540,100,51.85,4.86,22510.23,19508.41,149.18,51.33,3.42,0,19049.92,41.31,46.02,0.11,28.2,11.46,0,1.01,458.49,31.61,10.61,0.3,10,10,10,15,439,0,442,84.63,27.69,30.43,986,300,-112.04,0,0,23
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0001,11,0,8,0,10,2,4,50,686.09,45.2,4,99.24,3.11,6.05,4.19,67.18,6.62,45.48,8.29,64,640,5488.75,120.68,8,8,100,67.18,50,609.84,609.19,45.2,138.4,NaN,0,85.33,25.91,5.24,25.04,52.72,50,0,0,523.86,15.36,2.69,2.96,2,2,2,0,0,0,1,13.99,57.33,86.11,72,62,-114.63,0,0,8
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0002,10,0,494,0,0.38,8,536,1.49,9430.89,298.11,17,96.91,3.4,72.5,46.57,108.85,0.51,56.25,4.57,1976,514748,75447.1,1341.29,494,494,100,108.91,1.49,9273.14,8453.29,298.03,127.12,1.3,0,7306,201.31,3.05,0.52,64.11,1.75,0,0,1147.29,56.61,6.74,0.48,13,13,13,4,308,0,276,78.79,67.55,19.36,1038,201,-115.5,0,0,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0002,11,0,48,0,3.6,1,48,2.08,419.95,6.76,2,99.91,119.43,1.32,2.63,33.46,2.23,44.33,5.69,192,5328,3359.64,75.79,48,48,100,33.46,2.08,388.84,388.65,6.76,151.58,0,0,0.22,0.19,7.81,5.8,33.46,25,0,0,388.43,6.29,119.79,2.18,1,1,1,0,44,0,43,0.06,2.87,50.47,107,54,-115.5,0,0,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0003,10,0,573,0,0.93,3,593,0.51,5972.64,143.35,18,95.92,4.62,52.89,22.84,137.49,0.47,72.64,3.01,4011,431469,47781.12,657.82,573,573,100,137.1,0.51,5945.91,5940.88,143.43,186.66,0,0,4928.54,86.89,4.23,0.46,64.18,1.79,0,0,1012.34,44.32,6.2,0.52,13,13,13,0,425,0,396,82.89,60.58,14.34,746,107,-115.48,0,0,7
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BEACON_CREWS,1437442,0001,0003,11,0,6,0,2.7,0,6,0,78.24,3.25,2,99.37,2.73,0.51,0.34,124.76,4.83,63.51,7.11,6,222,625.89,9.86,6,6,100,124.76,0,49.58,49.54,3.25,NaN,NaN,NaN,0,0,NaN,NaN,124.76,0,NaN,0,49.54,3.04,2.73,4.83,0,0,0,0,0,0,0,0,0,83.33,36,30,-115.51,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0001,10,1,806,0.12,0.49,17,785,2.17,8056.96,912.47,30,98.87,8.28,77.81,33.12,92.82,1.36,67.57,13.03,17306,3567356,64455.65,953.92,806,805,100,92.95,2.17,8016.64,7622.34,911.96,270.69,0,0,2920.1,103.56,4.41,1.44,64.77,2.44,0,0.14,4702.24,380.78,10.44,0.54,9,9,9,0,87,0,96,36.43,11.36,25.74,4410,1135,-111.8,0,35,15
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0001,11,1,405,0.25,0.9,1,373,0.27,6427.62,629.19,15,99.6,5.42,40.62,17.86,117.4,3.75,99.95,17.21,3897,432945,51420.94,514.48,405,404,100,113.07,0.27,6010.81,2858.63,629.49,146.94,0,0,1793.84,427.08,4.28,3.49,65.37,0.47,0,0.41,1064.79,100.51,13.64,5.97,7,7,7,0,162,0,161,29.84,67.84,32.02,1062,340,-112.73,0,0,5
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0002,10,1,1033,0.1,1.76,7,987,0.71,13004.94,1351.71,41,99.1,8.2,79.55,41.41,63.9,1.88,87.23,18.88,91729,5207353,104039.51,1192.73,1033,1032,100,63.94,0.71,12870.34,12229.55,1350.62,157.29,0.44,0,5756.84,182.25,2.35,1.18,60.3,0.79,1.02,0.12,6472.59,572.25,12.92,0.93,14,14,14,1,227,0,227,44.73,13.49,28.04,4957,1390,-109.58,0.07,223,83
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0002,11,1,548,0.18,0.51,2,517,0.39,3763.05,376.2,19,99.17,5.37,28.33,13.39,131.7,4.68,78.04,14.75,2565,506352,30104.36,385.76,548,547,100,131.61,0.39,3402.71,3388.32,375.53,371.19,0.29,0,1838.04,115.95,3.38,8.61,87.68,0.58,0,0.49,1550.28,237.34,7.7,2.79,11,11,11,1,344,0,345,54.02,30.88,22.8,921,210,-109.78,0.01,2,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0003,10,0,781,0,0.26,6,791,0.76,28660.72,1964.42,46,99.43,4.61,80.75,63.36,94.22,2.44,125.66,27.03,10153,3855016,229285.77,1824.68,781,781,100,94.02,0.76,28036.5,27462.26,1962.52,248.9,0,0,21476.18,1015.62,2.25,5.01,49,0.9,0.11,0,5985.86,562.83,12.1,1.08,19,19,19,0,126,0,129,76.6,51.75,29.47,4923,1451,-115.42,0,200,10
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BELAIR,1437847,0001,0003,11,9,391,2.3,2.42,2,349,0.57,5074.21,529.29,22,98.78,7.67,31.12,20.92,47.86,14.54,67.37,18.9,7519,310063,40593.69,602.54,391,382,100,47.84,0.57,4841.81,4829.04,529.25,224.71,0.81,0,2861.01,283.23,1.56,25.61,39.29,0.44,0,3.35,1968.04,203.48,16.68,9.5,10,10,10,1,123,0,122,59.09,53.51,33.59,792,266,-115.5,0,1,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0001,10,1,1716,0.06,0.12,14,1683,0.83,21304.13,2122.21,61,99.5,8.31,86.71,55.96,80.61,1.81,105.75,27.2,13375,11179740,170433.08,1611.63,1716,1715,100,80.64,0.83,21536.53,18621.31,2120.76,121.92,0.17,0,8313.35,598.54,3.93,2.12,65.5,1.2,0.14,0.09,10307.96,846.5,12.14,1.13,24,24,24,1,600,0,605,38.6,28.22,29.24,6511,1904,-113.11,0,115,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0001,11,0,941,0,0.3,6,879,0.68,9781.71,836.91,33,99.59,4.04,42.34,34.05,122.17,17.68,79.8,21.96,4705,1588408,78253.65,980.57,941,941,100,122.18,0.68,8777.69,8378.57,837.05,247.31,0,0,4829.11,270.76,1.99,13.19,87.86,1.79,0,0,3548.74,503.07,7.06,19.34,19,19,19,0,543,0,546,55.02,32.35,31.79,1683,535,-114.95,0,2,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0002,10,1,1240,0.08,0.19,22,1221,1.8,16502.93,932.99,42,99.13,8.73,78.43,38.16,121.42,1.28,120.14,13.22,12894,6770400,132023.43,1098.93,1240,1239,100,121.28,1.8,16805.15,15817.08,932.58,309.74,0,0,7027.7,230.74,5.1,2.96,83.02,2.17,0.29,0.1,8789.34,511.49,11.7,0.92,13,13,13,0,207,0,208,41.82,24.74,24.79,5454,1352,-113.48,0,74,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0002,11,0,309,0,0,4,319,1.25,4313.26,156.93,12,99.12,11.87,16.92,12.95,123.38,8.51,92.55,10.31,0,259560,34506.05,372.85,309,309,100,122.59,1.25,3498.25,3443.46,157.24,324.35,0,0,794.48,14.38,2.5,9.62,96.56,1.98,1.37,0,2648.98,123.79,14.6,8.2,5,5,5,0,117,0,115,22.71,9.14,27.74,840,233,-114.56,0,1,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0003,10,0,1440,0,0.12,18,1446,1.24,14829.76,1081.11,52,98.73,7.42,72.23,47.42,117.55,1.88,86.87,16.63,11520,9660960,118638.1,1365.67,1440,1440,100,117.68,1.24,13673.35,12792.19,1082.07,246.89,0,0,5473.14,438.44,4.25,3.52,98.04,1.92,0,0,7319.05,441.88,9.92,1.24,24,24,24,0,507,0,502,40.03,40.52,34.53,6701,2314,-115.46,0,105,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_BETTON,1437830,0001,0003,11,0,628,0,0.14,10,597,1.68,5193.93,321.02,23,99.89,10.06,31.6,28.16,136.17,7.39,51.23,11.29,1256,925672,41551.46,811.07,628,628,100,136.17,1.68,5908.42,5511.36,321.41,309.89,0,0,1084.74,83,3.75,16.23,126.1,3.64,0,0,4426.62,186.07,13.91,5.98,12,12,12,0,322,0,325,18.36,25.83,41.58,1472,612,-115.49,0,3,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0001,10,0,22,0,3.03,2,20,10,513.22,47.37,3,89.64,6.34,12.57,5.55,52.87,2.86,25.69,4.19,44,1452,4105.73,159.79,22,22,100,52.87,10,566.56,565.92,47.33,124.22,100,0,430.31,21.82,2.14,2.1,34.31,0,0,0,135.62,22.57,16.91,4.23,1,1,1,2,2,0,2,75.95,46.09,62.5,64,40,-107.53,6.39,0,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0001,11,0,0,NaN,NaN,0,0,NaN,7.08,0,0,NaN,NaN,0,0.01,NaN,NaN,203.63,NaN,0,0,56.61,0.28,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,100,29,29,-109.89,0.03,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0002,10,0,32,0,4.6,0,40,0,87.8,16.8,3,97.07,6.9,2.26,0.58,52.63,1.76,42.17,8.27,384,8352,702.37,16.65,32,32,100,52.59,0,87.45,87.41,16.84,NaN,NaN,0,0.02,0.02,4.91,3.55,52.59,0,0,0,87.39,16.33,6.83,1.76,1,1,1,0,0,0,1,0.03,0.12,55.42,249,138,-113.02,0,0,12
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0002,11,0,0,NaN,NaN,0,0,NaN,0.18,0,0,NaN,NaN,0,0,NaN,NaN,121.98,NaN,0,0,1.46,0.01,0,0,100,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,100,28,28,-112.83,0,0,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0003,10,0,418,0,0.46,2,403,0.5,5771.36,236.79,19,99.91,5.17,33.92,22.24,124.65,2.31,72.09,7.76,1672,360316,46170.86,640.45,418,418,100,124.38,0.5,5672.72,5668.79,236.61,243.51,0,0,3552.61,111.99,2.15,3.15,107.27,1.08,0,0,2116.18,105.57,10.1,1.94,10,10,10,0,217,0,215,62.63,47.33,39.86,858,342,-115.37,0,0,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_COMM_AIRPORT,1437771,0001,0003,11,0,66,0,0.98,0,65,0,76.43,0.47,2,99.67,13.64,0.09,0.12,67.42,6.07,173.6,5.61,66,6732,611.41,3.52,66,66,100,67.42,0,3.14,3.13,0.47,3.22,0,0,0.18,0.31,7.87,10.3,67.66,0,0,0,2.96,0.14,15.64,5.54,1,1,1,0,64,0,64,5.67,65.87,34.65,101,35,-115.5,0,0,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0001,10,0,2039,0,1.52,38,2054,1.85,28677.71,1848.64,76,97.9,8.41,99.44,62.9,59.11,0.48,126.65,20.66,236524,15565726,229421.68,1811.5,2039,2039,100,59.11,1.85,30215.59,27468.77,1847.57,128.89,0.18,0,9991.09,775.96,3.73,0.83,49.59,2.46,2.05,0,17477.68,770.72,11.57,0.33,27,27,27,1,548,0,546,33.07,42,33.75,7518,2537,-111.54,0,8,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0001,11,0,528,0,3.52,1,497,0.2,16365.62,1350.9,23,96.6,8.17,58.89,41.49,128.36,4.54,109.56,25.49,27456,779856,130924.99,1194.98,528,528,100,128.35,0.2,14105.54,12116.02,1350.18,183.76,0,0,8714.53,719.11,8.69,4.18,70.66,0.46,0.83,0,3401.49,140.58,10.9,1.68,14,14,14,0,280,0,273,61.78,53.26,49.96,1425,712,-113.28,0,1,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0002,10,0,58,0,1.6,3,46,6.52,542.92,19.92,4,97.78,4.54,8.3,2.47,106.64,0.37,61.1,2.67,348,21692,4343.33,71.08,58,58,100,106.64,6.52,587.9,577.8,19.99,108.9,NaN,0,251.24,6.54,1.51,0.26,106.67,6.52,0,0,326.56,12.16,6.88,0.57,2,2,2,0,0,0,3,42.73,32.73,49.46,368,182,-112.49,0,3,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0002,11,0,3,0,0,0,6,0,141.33,0.68,2,98.2,4.34,0.12,0.31,57.6,1.24,128.04,6.13,0,168,1130.63,8.83,3,3,100,57.6,0,10.37,10.37,0.68,NaN,NaN,NaN,0,0,NaN,NaN,57.6,0,0,0,10.37,0.63,4.34,1.24,0,0,0,0,0,0,0,0,0,76.79,56,43,-113.28,0,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0003,10,0,1549,0,0.82,12,1597,0.75,33925.76,1957.22,71,99.06,10.48,84.19,82.05,66.72,1.85,114.85,25.83,66607,8074937,271406.09,2363.16,1549,1549,100,66.72,0.75,35052.98,30901.56,1958.31,227.42,1.23,0,10833.4,278.22,2.94,4.9,57.75,0.7,0,0,20068.15,1183.81,14.29,1.44,13,13,13,2,163,0,163,30.91,14.21,26.63,5170,1377,-115.48,0,10,11
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_ENGLISH,1437843,0001,0003,11,0,698,0,0.61,5,640,0.78,12406.81,736.43,38,99.88,21.61,41.86,42.34,51.05,12.6,81.4,19.55,4886,803398,99254.46,1219.4,698,698,100,51.04,0.78,10266.29,8471.76,736.53,162.43,0,0,45.65,6.02,2.53,4.2,47.31,1.12,0,0,8426.11,652.07,26.11,12.67,5,5,5,0,191,0,198,0.44,0.82,27.62,1144,316,-115.5,0,3,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_GODBY,1437827,0001,0001,10,0,139,0,0.54,7,122,5.74,2600.86,198.81,10,99.25,7.19,16.6,11.89,50.36,6.08,60.77,13.31,695,128992,20806.87,342.37,139,139,100,50.37,5.74,2316.85,2011.53,198.77,343.1,0,0,1083.72,20.95,1.17,7.87,38.04,12.73,0,0,927.8,97.04,13.48,2.96,4,4,4,0,67,0,60,46.78,10.54,9.21,923,85,-115.43,0,187,5
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_GODBY,1437827,0001,0001,11,0,133,0,0.27,2,128,1.56,2156.64,69.81,8,99.9,9.22,8.95,6.83,67.67,19.98,87.72,8.67,133,49875,17253.12,196.69,133,133,100,67.63,1.56,1758.74,1756.72,69.85,73.98,0,0,11.97,1.88,3.9,12,67.65,4.17,0,0,1744.75,62.57,9.29,19.51,2,2,2,0,80,0,80,0.68,2.69,17.38,374,65,-115.49,0,8,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_GODBY,1437827,0001,0002,10,0,598,0,0.32,7,601,1.16,16461.88,1176.88,28,99.83,7.99,63.35,54.07,69.26,3.69,84.58,20.64,8970,2795650,131695.06,1557.12,598,598,100,69.22,1.16,14300.42,10823.14,1176.01,33.61,0,0,4144.57,87.64,5.03,8.64,69.29,1.65,0,0,6678.56,470.59,10.16,2.39,6,6,6,0,178,0,177,28.98,7.45,35.73,4660,1665,-115.46,0,143,12
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_GODBY,1437827,0001,0002,11,0,604,0,0.15,10,584,1.71,11367.67,884.04,18,99.61,6.47,36.77,33.2,68.61,36.67,95.11,26.72,1208,798488,90941.39,956.17,604,604,100,68.6,1.71,8771.54,6336.07,883.99,348.45,0,0,2375.02,302.29,1.45,57.61,60.22,2.65,0,0,3961.05,354.38,12.64,25.65,4,4,4,0,207,0,209,27.08,34.2,37.27,1320,492,-115.49,0,8,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_BIG_BEND_GODBY,1437827,0001,0003,10,0,1174,0,0.03,6,1173,0.51,32830.02,3954.24,77,99.7,8.95,86.37,73.54,76.67,6.28,124.01,50.87,2348,7304628,262640.14,2117.95,1174,1174,100,76.74,0.51,29124.93,18146.18,3953.91,51.56,0,0,1828.08,41.12,4.57,6.32,66.01,0.61,1.29,0,16318.1,1238.07,10.56,2.67,10,10,10,0,191,0,187,6.28,1.04,25.95,6220,1614,-115.49,0,93,1
